"Id","Slug","Title","Subtitle","HostSegmentTitle","ForumId","OrganizationId","CompetitionTypeId","HostName","EnabledDate","DeadlineDate","ProhibitNewEntrantsDeadlineDate","TeamMergerDeadlineDate","TeamModelDeadlineDate","ModelSubmissionDeadlineDate","FinalLeaderboardHasBeenVerified","HasKernels","OnlyAllowKernelSubmissions","HasLeaderboard","LeaderboardPercentage","LeaderboardDisplayFormat","EvaluationAlgorithmAbbreviation","EvaluationAlgorithmName","EvaluationAlgorithmDescription","EvaluationAlgorithmIsMax","ValidationSetName","ValidationSetValue","MaxDailySubmissions","NumScoredSubmissions","MaxTeamSize","BanTeamMergers","EnableTeamModels","EnableSubmissionModelHashes","EnableSubmissionModelAttachments","RewardType","RewardQuantity","NumPrizes","UserRankMultiplier","CanQualifyTiers","TotalTeams","TotalCompetitors","TotalSubmissions"
"16759","kriti2019cna","Data Science Hackathon","Can you predict the salary of an Engineer in India based on their previous performance history?","InClass","399250","","1","","10/19/2019 00:03:53","10/26/2019 23:59:00","","","","","True","True","False","True","25","0.00000","R2Score","R^2 score (coefficient of determination)","The coefficient of determination","True","","","15","2","","False","False","False","False","","","1","0","False","29","35","316"
"16902","cs446-fa19","CS 446 Fall 2019 Project","Performance Predictors for Meta-Learning and AutoML","InClass","419327","","1","","11/05/2019 19:36:02","12/13/2019 05:59:00","","","","","True","True","False","True","50","0.00000","R2Score","R^2 score (coefficient of determination)","The coefficient of determination","True","","","4","4","","False","False","False","False","","","1","0","False","75","119","799"
"17530","berlin-airbnb-prices","Berlin Airbnb prices","Try to win this tasty +2 to nakop","InClass","435976","","1","","11/22/2019 13:32:33","12/20/2019 23:59:00","","","","","True","True","False","True","50","0.00000","R2Score","R^2 score (coefficient of determination)","The coefficient of determination","True","","","3","2","","True","False","False","False","","","1","0","False","23","23","57"
"18005","fifa2019wages","FIFA 2019 PLAYERS' WAGES","18k+ Latest FIFA Players, with ~80 Attributes Extracted from FIFA database","InClass","475399","","1","","01/13/2020 00:00:00","03/23/2020 03:00:00","","","","","True","True","False","True","50","0.00000","R2Score","R^2 score (coefficient of determination)","The coefficient of determination","True","","","3","2","","False","False","False","False","","","1","0","False","131","307","2461"
"20729","eee-datathon-challenge-2020","EEE Datathon Challenge 2020","A datathon challenge organised by NTU EEE to hone your skill in data science and machine learning","InClass","669992","","1","","05/15/2020 12:22:36","05/23/2020 15:59:00","","","","","True","True","False","True","70","0.00000","R2Score","R^2 score (coefficient of determination)","The coefficient of determination","True","","","5","2","","False","False","False","False","","","1","0","False","24","27","168"
"18767","ml2-usf-2020","ML2 USF 2020","Predict  short term outcomes in critically ill patients","InClass","518279","","1","","02/07/2020 22:55:33","02/29/2020 23:59:00","","","","","True","True","False","True","30","0.00000","R2Score","R^2 score (coefficient of determination)","The coefficient of determination","True","","","5","2","","False","False","False","False","","","1","0","False","42","83","1122"
"20132","rucode-carprice","RuCode Car Price competition","Задача предсказания цены иномарки по ее характеристикам","InClass","616869","","1","","04/15/2020 01:18:50","04/22/2020 20:59:00","","","","","True","True","False","True","50","0.00000","R2Score","R^2 score (coefficient of determination)","The coefficient of determination","True","","","3","1","","False","False","False","False","","","1","0","False","43","50","369"
"20331","bnu-esl-2020","BNU ESL 2020","California Housing","InClass","633202","","1","","04/24/2020 13:50:15","06/23/2020 23:59:00","","","","","True","True","False","True","50","0.00000","R2Score","R^2 score (coefficient of determination)","The coefficient of determination","True","","","2","2","","False","False","False","False","","","1","0","False","10","10","23"
"18629","semi-inat-2020","Semi-Supervised Recognition Challenge - FGVC7","Semi-Supervised challenge on iNaturalist Aves, this is part of the FGVC7 workshop at CVPR 2020","InClass","546599","3730","1","","03/09/2020 00:00:00","05/26/2020 23:59:00","05/19/2020 23:59:00","05/19/2020 23:59:00","","","True","True","False","True","50","0.00000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","","","5","5","5","False","False","False","False","Knowledge","0.0000","0","0","False","31","49","1162"
"18329","abstraction-and-reasoning-challenge","Abstraction and Reasoning Challenge","Create an AI capable of solving reasoning tasks it has never seen before","Research","525611","3733","1","","02/13/2020 14:51:37","05/27/2020 23:59:00","05/20/2020 23:59:00","05/20/2020 23:59:00","","","True","True","True","True","100","0.000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","","","5","2","5","False","False","False","False","USD","20000.0000","3","1","True","914","1027","11041"
"13334","herbarium-2019-fgvc6","Herbarium Challenge 2019 - FGVC6","Identify flowering plant species (Melastomes) from herbarium specimens. Data from New York Botanical Garden.","InClass","168384","2567","1","","04/05/2019 22:52:17","06/07/2019 23:59:00","","","","","True","True","False","True","30","0.00000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","","","2","2","","False","False","False","False","","","1","0","False","22","28","239"
"13157","fieldguide-challenge-moths-and-butterflies","Fieldguide Challenge: Moths & Butterflies","Improve classification accuracy over a dataset that contains high class imbalance and high heterogeneity","InClass","161684","2567","1","","03/28/2019 11:21:48","06/01/2019 23:59:00","","","","","True","True","False","True","50","0.00000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","","","2","2","","False","False","False","False","","","1","0","False","16","23","152"
"13773","imaterialist-product-2019","iMaterialist Challenge on Product Recognition","Fine-grained image classification of products at FGVC6, CVPR2019","InClass","164494","2567","1","","04/01/2019 09:25:46","06/02/2019 23:59:00","","","","","True","True","False","True","40","0.00000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","","","5","2","","False","False","False","False","","","1","0","False","95","151","1570"
"13663","ifood-2019-fgvc6","iFood - 2019 at FGVC6","Fine-grained classification of food images","InClass","183069","2567","1","","04/22/2019 18:32:11","06/03/2019 23:59:00","05/27/2019 23:59:00","05/27/2019 23:59:00","06/30/2019 00:00:00","","True","True","False","True","30","0.00000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","","","5","2","5","False","True","False","False","Kudos","0.0000","0","0","False","40","55","598"
"13747","inaturalist-2019-fgvc6","iNaturalist 2019 at FGVC6","Fine-grained classification spanning a thousand species","Research","162876","2567","1","","03/29/2019 22:34:41","06/10/2019 23:59:00","06/03/2019 23:59:00","06/03/2019 23:59:00","06/30/2019 00:00:00","","True","True","False","True","49","0.00000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","","","2","2","5","False","True","False","False","Kudos","0.0000","0","0","False","214","249","1477"
"8736","fungi-challenge-fgvc-2018","2018 FGCVx Fungi Classification Challenge","Fine-grained classification challenge spanning 1,400 species of fungi.","InClass","30764","","1","","04/20/2018 23:31:54","06/11/2018 23:59:00","","","","","True","True","False","True","30","0.00000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","","","5","2","","False","False","False","False","","0.0000","0","0","False","18","22","134"
"8538","fgvc2018-flower","2018 FGCVx Flower Classification Challenge","Fine-grained classification challenge spanning 1,000 species of flower.","InClass","32148","","1","","04/27/2018 14:14:22","06/11/2018 23:59:00","","","","","True","False","False","True","40","0.00000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","","","5","2","","False","False","False","False","","0.0000","0","0","False","25","39","507"
"8220","imaterialist-challenge-furniture-2018","iMaterialist Challenge (Furniture) at FGVC5","Image Classification of Furniture & Home Goods.","Research","22962","","1","","03/07/2018 18:20:47","05/30/2018 23:59:00","05/23/2018 23:59:00","05/23/2018 23:59:00","06/23/2018 23:59:00","","True","True","False","True","29","0.00000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","","","5","2","","False","True","False","False","USD","2500.0000","3","0","False","428","571","5226"
"8243","inaturalist-2018","iNaturalist Challenge at FGVC5","Long tailed classification challenge spanning 8,000 species.","Research","21439","","1","","02/22/2018 18:44:03","06/04/2018 23:59:00","05/28/2018 23:59:00","05/28/2018 23:59:00","","","True","False","False","True","50","0.00000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","","","5","2","","False","False","False","False","","0.0000","0","0","False","59","71","759"
"9498","ifood2018","iFood 2018 Challenge","Challenge on fine-grained food classification (part of FGVC workshop, CVPR2018)","InClass","31718","","1","","04/25/2018 20:08:40","06/15/2018 23:59:00","","","","","True","True","False","True","50","0.00000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","","","5","2","","False","False","False","False","","0.0000","0","0","False","27","40","419"
"6538","inaturalist-challenge-at-fgvc-2017","iNaturalist Challenge at FGVC 2017","Fine-grained classification challenge spanning 5,000 species.","Research","3877","","1","FGVC Workshop","06/01/2017 21:13:30","07/07/2017 23:59:00","","","","","True","True","False","True","49","0.00000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","Predicted Probability","[0,1]","5","2","","False","False","False","False","Knowledge","0.0000","1","0","False","50","60","618"
"6539","imaterialist-challenge-FGVC2017","iMaterialist Challenge at FGVC 2017","Can you assign accurate description labels to images of apparel products?","Research","3878","","1","iMaterialist","06/01/2017 21:14:18","07/07/2017 23:59:00","","","","","True","False","False","True","48","0.00000","MeanBestErrorAtK","","MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.","False","Predicted Probability","[0,1]","5","2","","False","False","False","False","Knowledge","0.0000","1","0","False","28","34","260"
